x,y,z
7.511431,-0.829528,-0.831287
7.513284,-0.826348,-0.829858
7.537761,-0.834429,-0.843606
7.543927,-0.816640,-0.902086
7.535909,-0.837608,-0.845035
7.537761,-0.834429,-0.843606
7.545779,-0.813460,-0.900657
7.519944,-0.791646,-0.926613
7.543927,-0.816640,-0.902086
7.545779,-0.813460,-0.900657
7.521797,-0.788466,-0.925184
7.457177,-0.770774,-0.891695
7.519944,-0.791646,-0.926613
7.521797,-0.788466,-0.925184
7.459029,-0.767594,-0.890266
7.518381,-0.795735,-0.915489
7.455614,-0.774862,-0.880571
7.457466,-0.771683,-0.879142
7.520234,-0.792555,-0.914060
7.535459,-0.813532,-0.898024
7.518381,-0.795735,-0.915489
7.520234,-0.792555,-0.914060
7.537311,-0.810353,-0.896595
7.528829,-0.830872,-0.850847
7.535459,-0.813532,-0.898024
7.537311,-0.810353,-0.896595
7.530681,-0.827692,-0.849418
7.444873,-0.802950,-0.804151
7.528829,-0.830872,-0.850847
7.530681,-0.827692,-0.849418
7.446725,-0.799771,-0.802722
7.500827,-0.826027,-0.825332
7.443310,-0.807038,-0.793028
7.445162,-0.803859,-0.791599
7.502679,-0.822847,-0.823903
7.478196,-0.886876,-0.649696
7.476344,-0.890056,-0.651125
7.500827,-0.826027,-0.825332
7.502679,-0.822847,-0.823903
7.478196,-0.886876,-0.649696
7.420726,-0.867766,-0.617724
7.418874,-0.870946,-0.619153
7.476344,-0.890056,-0.651125
7.480078,-0.895906,-0.642947
7.417310,-0.875034,-0.608029
7.419162,-0.871855,-0.606600
7.481930,-0.892727,-0.641518
7.497156,-0.913704,-0.625482
7.480078,-0.895906,-0.642947
7.481930,-0.892727,-0.641518
7.499008,-0.910525,-0.624053
7.490526,-0.931044,-0.578306
7.497156,-0.913704,-0.625482
7.499008,-0.910525,-0.624053
7.492378,-0.927864,-0.576877
7.406570,-0.903122,-0.531611
7.490526,-0.931044,-0.578306
7.492378,-0.927864,-0.576877
7.408422,-0.899942,-0.530182
7.462523,-0.926198,-0.552790
7.405007,-0.907210,-0.520487
7.406859,-0.904031,-0.519058
7.464375,-0.923019,-0.551362
7.439892,-0.987048,-0.377155
7.438040,-0.990228,-0.378584
7.462523,-0.926198,-0.552790
7.464375,-0.923019,-0.551362
7.439892,-0.987048,-0.377155
7.382422,-0.967938,-0.345183
7.380570,-0.971117,-0.346612
7.438040,-0.990228,-0.378584
7.441775,-0.996078,-0.370408
7.379007,-0.975206,-0.335488
7.380859,-0.972026,-0.334059
7.443627,-0.992898,-0.368979
7.458853,-1.013876,-0.352941
7.441775,-0.996078,-0.370408
7.443627,-0.992898,-0.368979
7.460705,-1.010697,-0.351512
7.452223,-1.031216,-0.305765
7.458853,-1.013876,-0.352941
7.460705,-1.010697,-0.351512
7.454075,-1.028036,-0.304336
7.368267,-1.003293,-0.259069
7.452223,-1.031216,-0.305765
7.454075,-1.028036,-0.304336
7.370119,-1.000114,-0.257640
7.424221,-1.026370,-0.280249
7.366704,-1.007382,-0.247945
7.368556,-1.004202,-0.246516
7.426073,-1.023190,-0.278820
7.401589,-1.087220,-0.104613
7.399737,-1.090399,-0.106042
7.424221,-1.026370,-0.280249
7.426073,-1.023190,-0.278820
7.401589,-1.087220,-0.104613
7.344120,-1.068109,-0.072643
7.342268,-1.071289,-0.074072
7.399737,-1.090399,-0.106042
7.403471,-1.096249,-0.097866
7.340704,-1.075377,-0.062948
7.342556,-1.072198,-0.061519
7.405324,-1.093070,-0.096437
7.420549,-1.114048,-0.080399
7.403471,-1.096249,-0.097866
7.405324,-1.093070,-0.096437
7.422401,-1.110868,-0.078970
7.413919,-1.131387,-0.033223
7.420549,-1.114048,-0.080399
7.422401,-1.110868,-0.078970
7.415771,-1.128208,-0.031794
7.329964,-1.103465,0.013472
7.413919,-1.131387,-0.033223
7.415771,-1.128208,-0.031794
7.331816,-1.100286,0.014901
7.385917,-1.126542,-0.007708
7.328401,-1.107554,0.024596
7.330253,-1.104374,0.026025
7.387769,-1.123362,-0.006279
7.363286,-1.187391,0.167927
7.361434,-1.190571,0.166498
7.385917,-1.126542,-0.007708
7.387769,-1.123362,-0.006279
7.363286,-1.187391,0.167927
7.305816,-1.168281,0.199898
7.303964,-1.171461,0.198469
7.361434,-1.190571,0.166498
7.365169,-1.196421,0.174675
7.302401,-1.175549,0.209593
7.304253,-1.172369,0.211022
7.367021,-1.193242,0.176104
7.382246,-1.214220,0.192142
7.365169,-1.196421,0.174675
7.367021,-1.193242,0.176104
7.384099,-1.211040,0.193571
7.375617,-1.231559,0.239317
7.382246,-1.214220,0.192142
7.384099,-1.211040,0.193571
7.377469,-1.228379,0.240746
7.291661,-1.203637,0.286013
7.375617,-1.231559,0.239317
7.377469,-1.228379,0.240746
7.293513,-1.200457,0.287442
7.347614,-1.226714,0.264834
7.290097,-1.207726,0.297137
7.291949,-1.204546,0.298566
7.349466,-1.223534,0.266263
7.324983,-1.287563,0.440468
7.323131,-1.290743,0.439039
7.347614,-1.226714,0.264834
7.349466,-1.223534,0.266263
7.324983,-1.287563,0.440468
7.267513,-1.268453,0.472440
7.265661,-1.271632,0.471011
7.323131,-1.290743,0.439039
7.326865,-1.296593,0.447217
7.264098,-1.275721,0.482135
7.265950,-1.272541,0.483564
7.328718,-1.293414,0.448646
7.343944,-1.314391,0.464682
7.326865,-1.296593,0.447217
7.328718,-1.293414,0.448646
7.345796,-1.311211,0.466111
7.337313,-1.331730,0.511858
7.343944,-1.314391,0.464682
7.345796,-1.311211,0.466111
7.339165,-1.328551,0.513287
7.253358,-1.303808,0.558553
7.337313,-1.331730,0.511858
7.339165,-1.328551,0.513287
7.255210,-1.300629,0.559982
7.309311,-1.326885,0.537373
7.251794,-1.307897,0.569679
7.253646,-1.304718,0.571108
7.311163,-1.323705,0.538802
7.284828,-1.390914,0.711580
7.309311,-1.326885,0.537373
7.311163,-1.323705,0.538802
7.286984,-1.387212,0.713244
7.213588,-1.357107,0.728699
7.227358,-1.371804,0.743552
7.229515,-1.368102,0.745216
7.219311,-1.347282,0.733114
7.227358,-1.371804,0.743552
7.284828,-1.390914,0.711580
7.286984,-1.387212,0.713244
7.229515,-1.368102,0.745216
7.296619,-1.393249,0.714188
7.294463,-1.396951,0.712524
7.314108,-1.417670,0.733161
7.316265,-1.413968,0.734825
7.474829,-0.890206,-0.652266
7.498942,-0.827144,-0.823843
7.456959,-0.771356,-0.893558
7.464754,-0.750423,-0.950238
7.486506,-0.897467,-0.651248
7.511776,-0.831381,-0.831050
7.436526,-0.990378,-0.379725
7.380353,-0.971699,-0.348475
7.404057,-0.908636,-0.519522
7.460639,-0.927316,-0.551301
7.368050,-1.003875,-0.260933
7.378056,-0.976630,-0.334526
7.398223,-1.090549,-0.107185
7.342050,-1.071871,-0.075934
7.365754,-1.008808,-0.246981
7.422336,-1.027488,-0.278760
7.339753,-1.076801,-0.061986
7.329747,-1.104047,0.011609
7.359920,-1.190721,0.165356
7.303747,-1.172042,0.196606
7.327451,-1.108979,0.025559
7.384033,-1.127659,-0.006220
7.301450,-1.176973,0.210555
7.291443,-1.204219,0.284150
7.321617,-1.290893,0.437898
7.265444,-1.272214,0.469148
7.289148,-1.209151,0.298101
7.345730,-1.227831,0.266321
7.250844,-1.309323,0.570642
7.227140,-1.372386,0.741689
7.307427,-1.328003,0.538863
7.283313,-1.391065,0.710439
7.321202,-1.080171,0.002482
7.316194,-1.088768,-0.001381
7.261106,-1.045614,0.038798
7.258963,-1.049292,0.037144
7.257257,-1.053625,0.048159
7.259542,-1.049702,0.049922
7.314630,-1.092857,0.009743
7.319638,-1.084259,0.013607
7.269560,-1.021449,-0.039384
7.271845,-1.017526,-0.037621
7.333505,-1.047994,-0.085062
7.328497,-1.056592,-0.088925
7.273409,-1.013438,-0.048745
7.271266,-1.017116,-0.050398
7.295560,-0.953453,-0.224383
7.297845,-0.949530,-0.222620
7.359505,-0.979999,-0.270059
7.354497,-0.988596,-0.273923
7.299408,-0.945442,-0.233744
7.297266,-0.949120,-0.235397
7.307863,-0.921277,-0.311925
7.310149,-0.917354,-0.310162
7.371809,-0.947822,-0.357603
7.366800,-0.956420,-0.361467
7.311712,-0.913266,-0.321286
7.309569,-0.916944,-0.322939
7.333863,-0.853282,-0.496924
7.336148,-0.849359,-0.495161
7.397808,-0.879827,-0.542600
7.392800,-0.888424,-0.546464
7.337712,-0.845270,-0.506285
7.335569,-0.848948,-0.507938
7.346166,-0.821106,-0.584466
7.348452,-0.817183,-0.582703
7.410111,-0.847651,-0.630143
7.405103,-0.856248,-0.634007
7.350015,-0.813094,-0.593828
7.347872,-0.816772,-0.595481
7.372166,-0.753110,-0.769464
7.374452,-0.749187,-0.767701
7.436111,-0.779655,-0.815142
7.431103,-0.788253,-0.819006
7.376015,-0.745099,-0.778825
7.373872,-0.748777,-0.780478
7.384470,-0.720934,-0.857008
7.386755,-0.717011,-0.855245
7.448415,-0.747479,-0.902684
7.443407,-0.756077,-0.906548
7.388319,-0.712922,-0.866369
7.386176,-0.716600,-0.868022
7.295202,-1.148166,0.187480
7.290194,-1.156763,0.183616
7.235106,-1.113609,0.223795
7.232963,-1.117287,0.222142
7.231256,-1.121621,0.233158
7.233542,-1.117698,0.234921
7.282899,-1.180342,0.275022
7.277891,-1.188939,0.271158
7.222802,-1.145785,0.311339
7.220659,-1.149464,0.309686
7.218954,-1.153797,0.320700
7.221239,-1.149874,0.322463
7.256899,-1.248338,0.460021
7.251891,-1.256935,0.456157
7.196803,-1.213781,0.496336
7.194660,-1.217459,0.494683
7.192954,-1.221792,0.505697
7.195239,-1.217869,0.507461
7.244596,-1.280514,0.547564
7.239587,-1.289111,0.543700
7.184499,-1.245957,0.583880
7.182356,-1.249635,0.582227
7.180650,-1.253969,0.593242
7.182936,-1.250046,0.595005
7.178102,-1.332156,0.752872
7.166062,-1.339566,0.751542
7.213588,-1.357107,0.728699
7.213588,-1.357107,0.728699
7.219311,-1.347282,0.733114
7.384786,-0.715820,-0.869089
7.448203,-0.997639,-0.378706
7.473473,-0.931553,-0.558508
7.409900,-1.097811,-0.106165
7.435170,-1.031724,-0.285969
7.371597,-1.197982,0.166375
7.396866,-1.131896,-0.013427
7.314071,-1.418447,0.731498
7.294991,-1.398325,0.711458
7.320260,-1.332240,0.531655
7.333294,-1.298154,0.438916
7.358563,-1.232068,0.259114
7.486466,-0.673449,-1.117823
7.549428,-0.708340,-1.121798
7.555727,-0.697917,-1.113527
7.492765,-0.663025,-1.109551
7.550524,-0.705472,-1.129600
7.487563,-0.670581,-1.125625
7.494727,-0.657894,-1.123512
7.557688,-0.692785,-1.127487
7.486847,-0.671979,-1.124693
7.549809,-0.706870,-1.128669
7.549088,-0.708753,-1.123545
7.486127,-0.673862,-1.119570
7.455741,-0.666539,-1.093373
7.573770,-0.731946,-1.100825
7.580069,-0.721523,-1.092554
7.462040,-0.656115,-1.085101
7.574866,-0.729079,-1.108627
7.456838,-0.663671,-1.101175
7.464002,-0.650984,-1.099061
7.582030,-0.716391,-1.106514
7.456123,-0.665069,-1.100243
7.574151,-0.730476,-1.107696
7.573431,-0.732359,-1.102572
7.455403,-0.666952,-1.095119
7.441377,-0.668695,-1.069955
7.581749,-0.746485,-1.078819
7.588048,-0.736061,-1.070547
7.447676,-0.658271,-1.061684
7.582846,-0.743617,-1.086621
7.442473,-0.665827,-1.077757
7.449637,-0.653140,-1.075644
7.590010,-0.730930,-1.084508
7.441758,-0.667224,-1.076826
7.582130,-0.745014,-1.085689
7.581410,-0.746898,-1.080565
7.441038,-0.669108,-1.071702
7.432866,-0.674095,-1.046908
7.583877,-0.757780,-1.056443
7.590176,-0.747357,-1.048171
7.439164,-0.663671,-1.038636
7.584973,-0.754913,-1.064245
7.433962,-0.671227,-1.054710
7.441126,-0.658540,-1.052597
7.592137,-0.742226,-1.062132
7.433247,-0.672624,-1.053778
7.584258,-0.756310,-1.063313
7.583538,-0.758193,-1.058190
7.432527,-0.674507,-1.048654
7.426206,-0.680521,-1.023977
7.584152,-0.768050,-1.033950
7.590451,-0.757626,-1.025678
7.432505,-0.670097,-1.015705
7.585249,-0.765182,-1.041752
7.427302,-0.677653,-1.031779
7.434466,-0.664966,-1.029666
7.592413,-0.752495,-1.039639
7.426587,-0.679050,-1.030848
7.584533,-0.766579,-1.040821
7.583813,-0.768462,-1.035697
7.425867,-0.680934,-1.025724
7.423014,-0.688868,-1.001265
7.580960,-0.776397,-1.011238
7.587259,-0.765974,-1.002967
7.429313,-0.678445,-0.992994
7.582057,-0.773530,-1.019040
7.424110,-0.686001,-1.009067
7.431274,-0.673314,-1.006954
7.589221,-0.760843,-1.016927
7.423395,-0.687398,-1.008136
7.581341,-0.774927,-1.018109
7.580621,-0.776810,-1.012985
7.422675,-0.689281,-1.003012
7.419822,-0.697216,-0.978553
7.577768,-0.784745,-0.988526
7.584067,-0.774321,-0.980255
7.426121,-0.686792,-0.970282
7.578865,-0.781877,-0.996328
7.420918,-0.694348,-0.986355
7.428083,-0.681661,-0.984242
7.586030,-0.769190,-0.994215
7.420203,-0.695746,-0.985424
7.578149,-0.783274,-0.995397
7.577429,-0.785158,-0.990273
7.419483,-0.697629,-0.980300
7.416630,-0.705564,-0.955842
7.574576,-0.793093,-0.965815
7.580875,-0.782669,-0.957543
7.422929,-0.695140,-0.947570
7.575673,-0.790225,-0.973617
7.417727,-0.702696,-0.963644
7.424891,-0.690009,-0.961531
7.582838,-0.777538,-0.971504
7.417011,-0.704093,-0.962712
7.574957,-0.791622,-0.972685
7.574237,-0.793505,-0.967561
7.416291,-0.705976,-0.957588
7.629804,-0.796902,-0.824058
7.643243,-0.761755,-0.919685
7.645757,-0.761305,-0.917837
7.632696,-0.795506,-0.824516
7.634403,-0.793215,-0.817589
7.632030,-0.793967,-0.815541
7.647203,-0.754284,-0.923508
7.648930,-0.755224,-0.920943
7.655730,-0.756604,-0.801145
7.654275,-0.755781,-0.798379
7.658903,-0.750525,-0.804252
7.658140,-0.748259,-0.802196
7.671964,-0.716323,-0.897573
7.671580,-0.713111,-0.897824
7.670257,-0.718613,-0.904499
7.669448,-0.716098,-0.906346
7.632030,-0.793967,-0.815541
7.654275,-0.755781,-0.798379
7.639648,-0.747827,-0.792877
7.615963,-0.788486,-0.811150
7.632265,-0.745853,-0.927145
7.655951,-0.705193,-0.908872
7.669448,-0.716098,-0.906346
7.647203,-0.754284,-0.923508
7.658140,-0.748259,-0.802196
7.671580,-0.713111,-0.897824
7.658345,-0.701942,-0.899479
7.643957,-0.739572,-0.797098
7.643243,-0.761755,-0.919685
7.629804,-0.796902,-0.824058
7.613567,-0.791738,-0.820543
7.627956,-0.754108,-0.922924
7.632696,-0.795506,-0.824516
7.658903,-0.750525,-0.804252
7.655730,-0.756604,-0.801145
7.634403,-0.793215,-0.817589
7.613567,-0.791738,-0.820543
7.629804,-0.796902,-0.824058
7.632030,-0.793967,-0.815541
7.615963,-0.788486,-0.811150
7.639648,-0.747827,-0.792877
7.654275,-0.755781,-0.798379
7.658140,-0.748259,-0.802196
7.643957,-0.739572,-0.797098
7.643243,-0.761755,-0.919685
7.627956,-0.754108,-0.922924
7.632265,-0.745853,-0.927145
7.647203,-0.754284,-0.923508
7.669448,-0.716098,-0.906346
7.655951,-0.705193,-0.908872
7.658345,-0.701942,-0.899479
7.671580,-0.713111,-0.897824
7.645757,-0.761305,-0.917837
7.648930,-0.755224,-0.920943
7.670257,-0.718613,-0.904499
7.671964,-0.716323,-0.897573
7.617559,-0.828924,-0.736936
7.626941,-0.804389,-0.803689
7.629455,-0.803939,-0.801840
7.620451,-0.827528,-0.737394
7.622159,-0.825236,-0.730467
7.619786,-0.825988,-0.728419
7.630901,-0.796918,-0.807511
7.632628,-0.797858,-0.804947
7.643486,-0.788625,-0.714023
7.642031,-0.787802,-0.711258
7.646659,-0.782546,-0.717130
7.645896,-0.780280,-0.715075
7.655662,-0.758957,-0.781576
7.655277,-0.755746,-0.781827
7.653955,-0.761247,-0.788502
7.653146,-0.758732,-0.790350
7.619786,-0.825988,-0.728419
7.642031,-0.787802,-0.711258
7.627404,-0.779848,-0.705755
7.603718,-0.820508,-0.724028
7.615962,-0.788487,-0.811148
7.639648,-0.747828,-0.792875
7.653146,-0.758732,-0.790350
7.630901,-0.796918,-0.807511
7.645896,-0.780280,-0.715075
7.655277,-0.755746,-0.781827
7.642043,-0.744576,-0.783482
7.631712,-0.771593,-0.709975
7.626941,-0.804389,-0.803689
7.617559,-0.828924,-0.736936
7.601323,-0.823760,-0.733419
7.611654,-0.796742,-0.806927
7.620451,-0.827528,-0.737394
7.646659,-0.782546,-0.717130
7.643486,-0.788625,-0.714023
7.622159,-0.825236,-0.730467
7.601323,-0.823760,-0.733419
7.617559,-0.828924,-0.736936
7.619786,-0.825988,-0.728419
7.603718,-0.820508,-0.724028
7.627404,-0.779848,-0.705755
7.642031,-0.787802,-0.711258
7.645896,-0.780280,-0.715075
7.631712,-0.771593,-0.709975
7.626941,-0.804389,-0.803689
7.611654,-0.796742,-0.806927
7.615962,-0.788487,-0.811148
7.630901,-0.796918,-0.807511
7.653146,-0.758732,-0.790350
7.639648,-0.747828,-0.792875
7.642043,-0.744576,-0.783482
7.655277,-0.755746,-0.781827
7.629455,-0.803939,-0.801840
7.632628,-0.797858,-0.804947
7.653955,-0.761247,-0.788502
7.655662,-0.758957,-0.781576
7.605315,-0.860946,-0.649813
7.614697,-0.836410,-0.716567
7.617210,-0.835960,-0.714718
7.608207,-0.859549,-0.650272
7.609914,-0.857257,-0.643346
7.607542,-0.858009,-0.641297
7.618657,-0.828939,-0.720389
7.620384,-0.829880,-0.717825
7.631241,-0.820647,-0.626900
7.629786,-0.819823,-0.624136
7.634414,-0.814568,-0.630007
7.633652,-0.812302,-0.627952
7.643417,-0.790978,-0.694455
7.643034,-0.787767,-0.694706
7.641711,-0.793269,-0.701381
7.640902,-0.790753,-0.703228
7.607542,-0.858009,-0.641297
7.629786,-0.819823,-0.624136
7.615160,-0.811870,-0.618632
7.591474,-0.852530,-0.636905
7.603718,-0.820509,-0.724025
7.627404,-0.779849,-0.705752
7.640902,-0.790753,-0.703228
7.618657,-0.828939,-0.720389
7.633652,-0.812302,-0.627952
7.643034,-0.787767,-0.694706
7.629799,-0.776598,-0.696359
7.619468,-0.803615,-0.622853
7.614697,-0.836410,-0.716567
7.605315,-0.860946,-0.649813
7.589079,-0.855781,-0.646298
7.599410,-0.828764,-0.719804
7.608207,-0.859549,-0.650272
7.634414,-0.814568,-0.630007
7.631241,-0.820647,-0.626900
7.609914,-0.857257,-0.643346
7.589079,-0.855781,-0.646298
7.605315,-0.860946,-0.649813
7.607542,-0.858009,-0.641297
7.591474,-0.852530,-0.636905
7.615160,-0.811870,-0.618632
7.629786,-0.819823,-0.624136
7.633652,-0.812302,-0.627952
7.619468,-0.803615,-0.622853
7.614697,-0.836410,-0.716567
7.599410,-0.828764,-0.719804
7.603718,-0.820509,-0.724025
7.618657,-0.828939,-0.720389
7.640902,-0.790753,-0.703228
7.627404,-0.779849,-0.705752
7.629799,-0.776598,-0.696359
7.643034,-0.787767,-0.694706
7.617210,-0.835960,-0.714718
7.620384,-0.829880,-0.717825
7.641711,-0.793269,-0.701381
7.643417,-0.790978,-0.694455
7.593071,-0.892967,-0.562691
7.602453,-0.868432,-0.629445
7.604966,-0.867982,-0.627597
7.595963,-0.891571,-0.563149
7.597670,-0.889279,-0.556222
7.595297,-0.890031,-0.554174
7.606413,-0.860961,-0.633266
7.608140,-0.861901,-0.630703
7.618997,-0.852668,-0.539778
7.617542,-0.851845,-0.537013
7.622170,-0.846589,-0.542885
7.621408,-0.844324,-0.540830
7.631173,-0.823000,-0.607331
7.630789,-0.819788,-0.607584
7.629466,-0.825291,-0.614257
7.628658,-0.822775,-0.616105
7.595297,-0.890031,-0.554174
7.617542,-0.851845,-0.537013
7.602916,-0.843892,-0.531510
7.579230,-0.884551,-0.549783
7.591474,-0.852530,-0.636903
7.615160,-0.811871,-0.618630
7.628658,-0.822775,-0.616105
7.606413,-0.860961,-0.633266
7.621408,-0.844324,-0.540830
7.630789,-0.819788,-0.607584
7.617555,-0.808619,-0.609237
7.607224,-0.835636,-0.535731
7.602453,-0.868432,-0.629445
7.593071,-0.892967,-0.562691
7.576835,-0.887803,-0.559176
7.587165,-0.860786,-0.632682
7.595963,-0.891571,-0.563149
7.622170,-0.846589,-0.542885
7.618997,-0.852668,-0.539778
7.597670,-0.889279,-0.556222
7.576835,-0.887803,-0.559176
7.593071,-0.892967,-0.562691
7.595297,-0.890031,-0.554174
7.579230,-0.884551,-0.549783
7.602916,-0.843892,-0.531510
7.617542,-0.851845,-0.537013
7.621408,-0.844324,-0.540830
7.607224,-0.835636,-0.535731
7.602453,-0.868432,-0.629445
7.587165,-0.860786,-0.632682
7.591474,-0.852530,-0.636903
7.606413,-0.860961,-0.633266
7.628658,-0.822775,-0.616105
7.615160,-0.811871,-0.618630
7.617555,-0.808619,-0.609237
7.630789,-0.819788,-0.607584
7.604966,-0.867982,-0.627597
7.608140,-0.861901,-0.630703
7.629466,-0.825291,-0.614257
7.631173,-0.823000,-0.607331
7.580827,-0.924989,-0.475568
7.590208,-0.900453,-0.542322
7.592722,-0.900003,-0.540473
7.583719,-0.923592,-0.476027
7.585426,-0.921301,-0.469101
7.583053,-0.922052,-0.467053
7.594169,-0.892982,-0.546144
7.595895,-0.893923,-0.543580
7.606753,-0.884690,-0.452656
7.605298,-0.883867,-0.449891
7.609926,-0.878610,-0.455763
7.609163,-0.876346,-0.453707
7.618929,-0.855022,-0.520210
7.618545,-0.851810,-0.520461
7.617222,-0.857312,-0.527136
7.616414,-0.854797,-0.528983
7.583053,-0.922052,-0.467053
7.605298,-0.883867,-0.449891
7.590671,-0.875913,-0.444387
7.566985,-0.916573,-0.462660
7.579229,-0.884552,-0.549780
7.602915,-0.843893,-0.531507
7.616414,-0.854797,-0.528983
7.594169,-0.892982,-0.546144
7.609163,-0.876346,-0.453707
7.618545,-0.851810,-0.520461
7.605310,-0.840641,-0.522114
7.594980,-0.867658,-0.448608
7.590208,-0.900453,-0.542322
7.580827,-0.924989,-0.475568
7.564590,-0.919824,-0.472053
7.574921,-0.892808,-0.545559
7.583719,-0.923592,-0.476027
7.609926,-0.878610,-0.455763
7.606753,-0.884690,-0.452656
7.585426,-0.921301,-0.469101
7.564590,-0.919824,-0.472053
7.580827,-0.924989,-0.475568
7.583053,-0.922052,-0.467053
7.566985,-0.916573,-0.462660
7.590671,-0.875913,-0.444387
7.605298,-0.883867,-0.449891
7.609163,-0.876346,-0.453707
7.594980,-0.867658,-0.448608
7.590208,-0.900453,-0.542322
7.574921,-0.892808,-0.545559
7.579229,-0.884552,-0.549780
7.594169,-0.892982,-0.546144
7.616414,-0.854797,-0.528983
7.602915,-0.843893,-0.531507
7.605310,-0.840641,-0.522114
7.618545,-0.851810,-0.520461
7.592722,-0.900003,-0.540473
7.595895,-0.893923,-0.543580
7.617222,-0.857312,-0.527136
7.618929,-0.855022,-0.520210
7.568583,-0.957010,-0.388446
7.577964,-0.932475,-0.455200
7.580478,-0.932025,-0.453352
7.571474,-0.955614,-0.388904
7.573182,-0.953323,-0.381978
7.570808,-0.954074,-0.379929
7.581924,-0.925004,-0.459023
7.583651,-0.925944,-0.456458
7.594509,-0.916712,-0.365533
7.593053,-0.915888,-0.362768
7.597682,-0.910632,-0.368640
7.596919,-0.908367,-0.366585
7.606685,-0.887043,-0.433088
7.606301,-0.883832,-0.433339
7.604978,-0.889333,-0.440014
7.604169,-0.886818,-0.441861
7.570808,-0.954074,-0.379929
7.593053,-0.915888,-0.362768
7.578427,-0.907935,-0.357265
7.554741,-0.948594,-0.375538
7.566985,-0.916573,-0.462658
7.590671,-0.875914,-0.444385
7.604169,-0.886818,-0.441861
7.581924,-0.925004,-0.459023
7.596919,-0.908367,-0.366585
7.606301,-0.883832,-0.433339
7.593066,-0.872662,-0.434993
7.582736,-0.899679,-0.361487
7.577964,-0.932475,-0.455200
7.568583,-0.957010,-0.388446
7.552346,-0.951846,-0.384931
7.562677,-0.924829,-0.458437
7.571474,-0.955614,-0.388904
7.597682,-0.910632,-0.368640
7.594509,-0.916712,-0.365533
7.573182,-0.953323,-0.381978
